location,outbreak_number,start_weekday,duration,threshold,total_suspected_cases,attack_rate,total_deaths,cfr,temporal_scale,country,population,area,mean_R0,population_density,rural_urban,pop_cat,who_region,start_date,end_date,total_confirmed_cases,spatial_scale,location_period_id,time_to_peak..weeks.
afr::cod::sudkivu::kadutuhealthdistrict::cimpunda,1,Monday,10,7.41856677,50,4.967755194,0,0,weekly,COD,10064.9,0.531237642,2.08,18946.13484,Urban settings,"Population <100,000",AFR,12/12/2011,2/19/2012,NA,admin3,15038,4
afr::cod::sudkivu::kadutuhealthdistrict::maria,2,Monday,27,4.776937765,87,3.002897529,2,2.298850575,weekly,COD,28972,2.225299798,1.83,13019.36936,Urban settings,"Population <100,000",AFR,9/26/2011,4/1/2012,NA,admin3,15039,15
afr::cod::sudkivu::uvirahealthdistrict::kabindula,1,Monday,11,39.62975188,41,9.887293707,0,0,weekly,COD,4146.7,3.941255935,1.88,1052.126548,Urban settings,"Population <10,000",AFR,8/23/2010,11/7/2010,NA,admin3,15051,4
afr::cod::sudkivu::uvirahealthdistrict::kalunduetat,2,Monday,21,101.326849,127,59.03447305,0,0,weekly,COD,2151.3,0.906428406,1.91,2373.381048,Urban settings,"Population <10,000",AFR,6/7/2010,10/31/2010,NA,admin3,15049,3
afr::cod::sudkivu::uvirahealthdistrict::mulongwe,1,Monday,10,119.8183205,40,27.1127854,0,0,weekly,COD,1475.3,0.581647506,1.75,2536.41593,Urban settings,"Population <10,000",AFR,8/23/2010,10/31/2010,NA,admin3,15043,3
afr::cod::sudkivu::uvirahealthdistrict::stpaul,1,Monday,34,20.65120678,33,6.868157274,0,0,weekly,COD,4804.8,4.575150262,1.82,1050.195015,Urban settings,"Population <10,000",AFR,9/20/2010,5/15/2011,NA,admin3,15041,3
afr::cod::sudkivu::uvirahealthdistrict::stpaul,2,Monday,23,20.65120678,26,5.411275428,0,0,weekly,COD,4804.8,4.575150262,1.97,1050.195015,Urban settings,"Population <10,000",AFR,7/4/2011,12/11/2011,NA,admin3,15041,6
afr::cod::tshopo::makisokisanganihealthdistrict,1,Monday,6,0.433239974,145,0.263409682,13,8.965517241,weekly,COD,550473.3,500.6467342,2.1,1099.5244,Urban settings,"Population <1,000,000",AFR,8/1/2016,9/11/2016,NA,admin2,14990,3
afr::cog::pointenoire,1,Saturday,9,7.975989442,439,1.020016665,NA,NA,weekly,COG,430385.1,207.6178476,1.92,2072.967738,Urban settings,"Population <1,000,000",AFR,3/23/2013,5/24/2013,NA,admin1,15252,3
afr::eth::addisababa,1,daily_group,17,1.039108417,7726,2.347735803,13,0.168263008,daily,ETH,3290830.3,539.4659939,2.79,6100.162637,Urban settings,"Population >1,000,000",AFR,6/6/2016,10/2/2016,2751,admin1,16657,5.43
afr::eth::addisababa::addisababa::addisketema,2,daily_group,16,1.38640226,863,2.912807938,0,0,daily,ETH,296277.7,7.413544617,2.59,39964.37808,Urban settings,"Population <1,000,000",AFR,6/6/2016,9/25/2016,347,admin3,15544,5.43
afr::eth::addisababa::addisababa::akakikality,1,daily_group,17,1.091504933,514,2.411309994,0,0,daily,ETH,213162.1,126.9109304,2.26,1679.619709,Urban settings,"Population <1,000,000",AFR,6/6/2016,10/2/2016,218,admin3,15545,2.86
afr::eth::addisababa::addisababa::arada,1,daily_group,17,0.883770211,469,1.875065163,1,0.213219616,daily,ETH,250124.6,9.921690006,2.22,25209.87854,Urban settings,"Population <1,000,000",AFR,6/6/2016,10/2/2016,216,admin3,15546,7.14
afr::eth::addisababa::addisababa::gulele,1,daily_group,17,0.948548635,641,2.062079946,2,0.31201248,daily,ETH,310851.2,30.51479869,2.08,10186.89991,Urban settings,"Population <1,000,000",AFR,6/6/2016,10/2/2016,233,admin3,15548,6.57
afr::eth::addisababa::addisababa::kirkos,1,daily_group,16,0.950813886,530,2.063763728,0,0,daily,ETH,256812.3,14.63287987,1.52,17550.35935,Urban settings,"Population <1,000,000",AFR,6/13/2016,10/2/2016,266,admin3,15549,4
afr::eth::addisababa::addisababa::kolfekeraniyo,1,daily_group,16,0.929584726,1134,2.00882092,1,0.088183422,daily,ETH,564510.3,68.48846955,2.65,8242.413704,Urban settings,"Population <1,000,000",AFR,6/6/2016,9/25/2016,434,admin3,15550,5.14
afr::eth::addisababa::addisababa::lideta,1,daily_group,14,1.17488992,536,2.519772213,2,0.373134328,daily,ETH,212717.6,9.182276688,2.53,23166.10654,Urban settings,"Population <1,000,000",AFR,6/6/2016,9/11/2016,223,admin3,15551,5.29
afr::eth::addisababa::addisababa::nifassilk,1,daily_group,15,1.507277128,1352,3.239037105,3,0.221893491,daily,ETH,417408,60.4256082,2.68,6907.79973,Urban settings,"Population <1,000,000",AFR,6/6/2016,9/18/2016,310,admin3,15552,8.43
afr::eth::addisababa::addisababa::yeka,1,daily_group,16,1.153523148,971,2.470601771,4,0.411946447,daily,ETH,393021.7,85.40447794,2.14,4601.886335,Urban settings,"Population <1,000,000",AFR,6/13/2016,10/2/2016,287,admin3,15553,6.14
afr::eth::amhara::bahirdar::bahirdar,1,daily_group,16,1.71820683,508,1.311251882,12,2.362204724,daily,ETH,387416,213.437952,1.99,1815.122364,Urban settings,"Population <1,000,000",AFR,6/19/2017,10/8/2017,0,admin3,15602,3.57
afr::eth::amhara::eastgojam::debremarkos,1,daily_group,10,0.267623249,27,0.274537003,0,0,daily,ETH,98347.4,65.84129944,1.98,1493.703813,Urban settings,"Population <100,000",AFR,7/31/2017,10/8/2017,4,admin3,15626,6.71
afr::eth::amhara::gondar::gondar,1,daily_group,11,0.329886232,44,0.134718562,0,0,daily,ETH,326606.8,292.8305431,2,1115.344037,Urban settings,"Population <1,000,000",AFR,8/15/2016,10/30/2016,0,admin3,15640,2.71
afr::eth::amhara::gondar::gondar,2,daily_group,15,0.329886232,155,0.463550665,4,2.580645161,daily,ETH,334375.5,292.8305431,1.67,1141.873715,Urban settings,"Population <1,000,000",AFR,7/10/2017,10/22/2017,0,admin3,15640,9.57
afr::eth::amhara::oromiya::batitown,1,daily_group,6,2.620743976,40,5.599443227,0,0,daily,ETH,7143.6,3.636097282,2.02,1964.633904,Urban settings,"Population <10,000",AFR,9/12/2016,10/23/2016,0,admin3,15707,4
afr::eth::oromia::bale::gobatown,1,daily_group,16,1.006522064,96,2.20428332,1,1.041666667,daily,ETH,43551.6,42.80230834,2.29,1017.50587,Urban settings,"Population <100,000",AFR,7/11/2016,10/30/2016,3,admin3,15879,5
afr::eth::oromia::eastharerge::aweday,1,daily_group,6,0.342499855,13,0.189653361,0,0,daily,ETH,68546.1,59.12481821,1.96,1159.345636,Urban settings,"Population <100,000",AFR,8/14/2017,9/24/2017,0,admin3,15918,2.43
afr::eth::oromia::finfinezuria::burayu,1,daily_group,13,0.445110107,66,0.775135119,0,0,daily,ETH,85146.4,84.34347647,2.22,1009.519687,Urban settings,"Population <100,000",AFR,7/11/2016,10/9/2016,52,admin3,15975,4.29
afr::eth::oromia::finfinezuria::sebetatown,1,daily_group,13,0.457376339,139,0.99449951,0,0,daily,ETH,139768.8,130.3735929,2.21,1072.063728,Urban settings,"Population <1,000,000",AFR,6/13/2016,9/11/2016,44,admin3,15982,6.57
afr::eth::oromia::finfinezuria::sendafa,1,daily_group,6,1.351746625,13,0.880307245,0,0,daily,ETH,14767.6,4.197849341,2.16,3517.896618,Urban settings,"Population <100,000",AFR,6/3/2019,7/14/2019,0,admin3,15983,3.43
afr::eth::oromia::finfinezuria::sulultatown,1,daily_group,7,2.113871686,42,2.430423971,1,2.380952381,daily,ETH,17280.9,8.46188524,1.83,2042.204486,Urban settings,"Population <100,000",AFR,8/1/2016,9/18/2016,10,admin3,15985,3.71
afr::eth::oromia::guji::negele,2,daily_group,20,1.312211542,122,2.873743278,3,2.459016393,daily,ETH,42453.3,8.930361962,2.46,4753.816271,Urban settings,"Population <100,000",AFR,3/21/2016,8/7/2016,11,admin3,15999,3.29
afr::eth::oromia::westarsi::shashemenetown,2,daily_group,24,0.531655107,92,0.742159366,0,0,daily,ETH,123962.6,10.75111941,2.35,11530.204,Urban settings,"Population <1,000,000",AFR,7/4/2016,12/18/2016,2,admin3,16122,3.57
afr::eth::oromia::westarsi::shashemenetown,4,daily_group,15,0.531655107,48,0.353895116,0,0,daily,ETH,135633.4,10.75111941,1.97,12615.74677,Urban settings,"Population <1,000,000",AFR,9/23/2019,1/5/2020,0,admin3,16122,9.57
afr::eth::oromia::westharerge::bedessa,1,daily_group,8,1.181728289,50,2.164441956,0,0,daily,ETH,23100.6,3.019783854,2.1,7649.752802,Urban settings,"Population <100,000",AFR,5/20/2019,7/14/2019,0,admin3,16092,3
afr::eth::snnp::sidama::wondogenet,1,daily_group,8,0.053664153,5,0.024029869,0,0,daily,ETH,208074.4,205.0547347,1.94,1014.726143,Urban settings,"Population <1,000,000",AFR,8/26/2019,10/20/2019,0,admin3,16392,3.43
afr::eth::tigray::mekele,1,daily_group,25,4.043568357,1051,4.517698539,3,0.285442436,daily,ETH,232640.6,92.40160409,3.19,2517.711703,Urban settings,"Population <1,000,000",AFR,7/25/2016,1/15/2017,0,admin2,16621,3.43
afr::eth::tigray::mekele,2,daily_group,14,4.043568357,523,2.185787925,1,0.191204589,daily,ETH,239273,92.40160409,1.86,2589.489678,Urban settings,"Population <1,000,000",AFR,7/10/2017,10/15/2017,0,admin2,16621,8.14
afr::eth::tigray::mekele,3,daily_group,7,4.043568357,442,1.808724333,0,0,daily,ETH,244371.1,92.40160409,1.34,2644.662962,Urban settings,"Population <1,000,000",AFR,7/30/2018,9/16/2018,11,admin2,16621,3.71
afr::eth::tigray::mekele::mekeletown,1,daily_group,25,24.69532062,1050,27.66832025,3,0.285714286,daily,ETH,37949.5,34.17362048,3.19,1110.491059,Urban settings,"Population <100,000",AFR,7/25/2016,1/15/2017,0,admin3,16560,3.43
afr::eth::tigray::mekele::mekeletown,2,daily_group,14,24.69532062,523,13.48394542,1,0.191204589,daily,ETH,38786.9,34.17362048,1.86,1134.99534,Urban settings,"Population <100,000",AFR,7/10/2017,10/15/2017,0,admin3,16560,8.14
afr::eth::tigray::mekele::mekeletown,3,daily_group,7,24.69532062,442,10.85985601,0,0,daily,ETH,40700.4,34.17362048,1.34,1190.988822,Urban settings,"Population <100,000",AFR,7/30/2018,9/16/2018,11,admin3,16560,3.71
afr::eth::tigray::southerntigray::alamatatown,1,daily_group,13,0.796429429,28,0.665423639,0,0,daily,ETH,42078.5,5.541970128,1.78,7592.697006,Urban settings,"Population <100,000",AFR,10/31/2016,1/29/2017,0,admin3,16575,3.43
afr::eth::tigray::westerntigray::setithumera,1,daily_group,11,1.232290589,54,2.360877876,2,3.703703704,daily,ETH,22872.8,14.46200546,2.16,1581.578714,Urban settings,"Population <100,000",AFR,8/8/2016,10/23/2016,0,admin3,16582,5.29
afr::gha::greateraccra,1,Monday,7,1.207203271,3715,0.915726086,29,0.780619112,weekly,GHA,4056890,3688.671431,1.72,1099.824171,Urban settings,"Population >1,000,000",AFR,2/7/2011,3/27/2011,NA,admin1,3636,5
afr::gha::greateraccra,3,daily_group,20,1.207203271,3933,0.939764119,32,0.813628274,daily,GHA,4185092.8,3688.671431,2.27,1134.579991,Urban settings,"Population >1,000,000",AFR,3/19/2012,8/5/2012,79,admin1,3636,3.57
afr::gha::greateraccra::accrametropolitan,1,daily_group,11,4.65320062,1850,1.001226909,5,0.27027027,daily,GHA,1847733,166.6148937,1.8,11089.84292,Urban settings,"Population >1,000,000",AFR,9/3/2012,11/18/2012,2,admin2,6397,3.29
afr::gha::greateraccra::gaeast,1,daily_group,8,3.474583,385,0.98392143,3,0.779220779,daily,GHA,391291.4,222.7620992,1.53,1756.543871,Urban settings,"Population <1,000,000",AFR,4/9/2012,6/3/2012,1,admin2,6603,2.71
afr::gha::greateraccra::gasouth,2,daily_group,11,3.065019437,265,0.649231583,2,0.754716981,daily,GHA,408174.8,193.9901711,1.6,2104.100417,Urban settings,"Population <1,000,000",AFR,9/10/2012,11/25/2012,0,admin2,5805,3.14
afr::gha::greateraccra::ledzokukukrowor,2,daily_group,19,2.666738218,333,1.245884174,1,0.3003003,daily,GHA,267280.1,45.03298929,2.14,5935.206705,Urban settings,"Population <1,000,000",AFR,3/26/2012,8/5/2012,1,admin2,7137,2.57
afr::gin::conakry::conakry,1,Sunday,15,2.835276731,4497,2.86383346,NA,NA,weekly,GIN,1570272.9,419.9814656,1.88,3738.909996,Urban settings,"Population >1,000,000",AFR,7/8/2012,10/20/2012,NA,admin2,5965,7
afr::ken::coast::mombasa,1,daily_group,18,0.123559091,222,0.199020563,5,2.252252252,daily,KEN,1115462.6,267.3420568,1.48,4172.417215,Urban settings,"Population >1,000,000",AFR,4/27/2015,8/30/2015,NA,admin2,11488,5
afr::ken::coast::mombasa,3,daily_group,5,0.123559091,58,0.046273904,0,0,daily,KEN,1253406.3,267.3420568,1.78,4688.399255,Urban settings,"Population >1,000,000",AFR,5/13/2019,6/16/2019,14,admin2,11488,3.29
afr::ner::maradi::maradi,2,Monday,15,0.653923724,606,2.601101699,NA,NA,weekly,NER,232978.2,73.97128793,1.65,3149.576093,Urban settings,"Population <1,000,000",AFR,7/23/2018,11/4/2018,NA,admin2,15201,8
afr::ner::niamey::niamey,1,Monday,14,0.064420805,65,0.069762667,3,4.615384615,weekly,NER,931730.4,556.8673177,1.82,1673.164092,Urban settings,"Population <1,000,000",AFR,8/29/2011,12/4/2011,NA,admin2,15510,10
afr::nga::adamawa::yolanorth,1,Monday,30,0.451490992,466,1.917253884,NA,NA,weekly,NGA,243056,63.53513611,1.93,3825.53678,Urban settings,"Population <1,000,000",AFR,5/6/2019,12/1/2019,NA,admin2,12850,9
afr::nga::borno::maiduguri,1,Monday,10,1.656698013,1418,2.306647706,0,0,weekly,NGA,614744.9,130.7178668,3.45,4702.837608,Urban settings,"Population <1,000,000",AFR,8/9/2010,10/17/2010,NA,admin2,12318,3
afr::nga::borno::maiduguri,2,Monday,5,1.656698013,92,0.126749784,0,0,weekly,NGA,725839.5,130.7178668,1.58,5552.718368,Urban settings,"Population <1,000,000",AFR,9/28/2015,11/1/2015,NA,admin2,12318,3
afr::nga::gombe::gombe,1,Monday,23,1.687122604,1798,6.011393815,57,3.170189099,weekly,NGA,299098.7,15.12963455,1.48,19769.06309,Urban settings,"Population <1,000,000",AFR,7/5/2010,12/12/2010,NA,admin2,6889,10
afr::nga::kaduna::kadunanorth,1,Monday,13,0.569391632,140,0.304039924,0,0,weekly,NGA,460465.8,87.44581027,1.82,5265.72741,Urban settings,"Population <1,000,000",AFR,3/17/2014,6/15/2014,NA,admin2,12100,3
afr::nga::kaduna::kadunasouth,1,Monday,11,1.001982088,1282,2.757200484,3,0.23400936,weekly,NGA,464964.4,59.86742109,2.93,7766.568052,Urban settings,"Population <1,000,000",AFR,2/14/2011,5/1/2011,NA,admin2,12096,7
afr::nga::kaduna::kadunasouth,2,Monday,13,1.001982088,49,0.102356096,0,0,weekly,NGA,478720.9,59.86742109,1.68,7996.350791,Urban settings,"Population <1,000,000",AFR,4/23/2012,7/22/2012,NA,admin2,12096,3
afr::nga::kaduna::kadunasouth,3,Monday,7,1.001982088,65,0.131847396,0,0,weekly,NGA,492994.2,59.86742109,1.66,8234.765938,Urban settings,"Population <1,000,000",AFR,11/11/2013,12/29/2013,NA,admin2,12096,5
afr::nga::kaduna::kadunasouth,4,Monday,10,1.001982088,114,0.224543614,0,0,weekly,NGA,507696.5,59.86742109,1.6,8480.346919,Urban settings,"Population <1,000,000",AFR,4/21/2014,6/29/2014,NA,admin2,12096,4
afr::nga::kaduna::sabongari,1,Monday,32,0.159378437,120,0.355070063,0,0,weekly,NGA,337961.5,243.7378705,1.58,1386.577717,Urban settings,"Population <1,000,000",AFR,3/7/2011,10/16/2011,NA,admin2,12091,3
afr::nga::kaduna::zaria,1,Monday,19,0.41259861,251,0.533420537,10,3.984063745,weekly,NGA,470548.1,302.1963375,1.8,1557.093987,Urban settings,"Population <1,000,000",AFR,2/21/2011,7/3/2011,NA,admin2,12093,11
afr::nga::kaduna::zaria,2,Monday,8,0.41259861,142,0.253042384,19,13.38028169,weekly,NGA,561170.8,302.1963375,1.6,1856.974193,Urban settings,"Population <1,000,000",AFR,8/21/2017,10/15/2017,NA,admin2,12093,4
afr::nga::kano::dala,2,Monday,17,0.330463917,191,0.583881359,2,1.047120419,weekly,NGA,327121.3,13.40997867,1.85,24393.87176,Urban settings,"Population <1,000,000",AFR,11/4/2013,3/2/2014,NA,admin2,12913,7
afr::nga::kano::fagge,3,Monday,11,0.506250838,150,0.478813596,0,0,weekly,NGA,313274.3,38.55368347,1.88,8125.664575,Urban settings,"Population <1,000,000",AFR,1/6/2014,3/23/2014,NA,admin2,12460,3
afr::nga::kano::fagge,4,Monday,6,0.506250838,44,0.128410329,NA,NA,weekly,NGA,342651.6,38.55368347,1.81,8887.648836,Urban settings,"Population <1,000,000",AFR,12/4/2017,1/14/2018,NA,admin2,12460,3
afr::nga::kano::gezawa,3,Monday,27,0.273117924,301,0.824013985,2,0.664451827,weekly,NGA,365285.1,363.4939103,1.64,1004.927702,Urban settings,"Population <1,000,000",AFR,7/14/2014,1/18/2015,NA,admin2,12105,9
afr::nga::kano::gwale,2,Monday,7,0.139404557,64,0.095304397,0,0,weekly,NGA,671532.5,23.63719894,1.69,28409.98638,Urban settings,"Population <1,000,000",AFR,1/13/2014,3/2/2014,NA,admin2,12120,3
afr::nga::kano::gwale,3,Monday,7,0.139404557,57,0.076760085,NA,NA,weekly,NGA,742573.4,23.63719894,1.78,31415.45671,Urban settings,"Population <1,000,000",AFR,11/27/2017,1/14/2018,NA,admin2,12120,3
afr::nga::kano::kanomunicipal,3,Monday,15,1.423332041,212,0.527704773,6,2.830188679,weekly,NGA,401739.8,17.17955223,1.88,23384.76548,Urban settings,"Population <1,000,000",AFR,11/18/2013,3/2/2014,NA,admin2,12107,3
afr::nga::kano::kanomunicipal,4,Monday,9,1.423332041,203,0.444112575,NA,NA,weekly,NGA,457091.3,17.17955223,1.52,26606.70627,Urban settings,"Population <1,000,000",AFR,12/4/2017,2/4/2018,NA,admin2,12107,5
afr::nga::kano::kumbotso,4,Monday,27,0.079089021,121,0.134556874,0,0,weekly,NGA,899248,191.6474548,1.91,4692.199022,Urban settings,"Population <1,000,000",AFR,11/18/2013,5/25/2014,NA,admin2,12109,4
afr::nga::kano::kumbotso,5,Monday,6,0.079089021,37,0.03625342,NA,NA,weekly,NGA,1020593.4,191.6474548,1.5,5325.368923,Urban settings,"Population >1,000,000",AFR,12/4/2017,1/14/2018,NA,admin2,12109,3
afr::nga::kano::nassarawa,3,Monday,18,0.499579121,258,1.125595058,7,2.713178295,weekly,NGA,229212.1,41.68394688,2.04,5498.809905,Urban settings,"Population <1,000,000",AFR,11/11/2013,3/16/2014,NA,admin2,15189,8
afr::nga::kano::nassarawa,4,Monday,5,0.499579121,27,0.113635818,0,0,weekly,NGA,237601.1,41.68394688,1.83,5700.062441,Urban settings,"Population <1,000,000",AFR,7/14/2014,8/17/2014,NA,admin2,15189,3
afr::nga::kano::nassarawa,5,Monday,5,0.499579121,66,0.246347852,NA,NA,weekly,NGA,267913.8,41.68394688,1.62,6427.265651,Urban settings,"Population <1,000,000",AFR,12/11/2017,1/14/2018,NA,admin2,15189,3
afr::nga::kano::tarauni,2,Monday,6,0.150783785,18,0.072860077,NA,NA,weekly,NGA,247048.9,26.6942437,2.12,9254.763041,Urban settings,"Population <1,000,000",AFR,12/4/2017,1/14/2018,NA,admin2,12113,3
afr::nga::kano::ungogo,2,Monday,16,0.126815078,189,0.296535157,5,2.645502646,weekly,NGA,637361.2,222.850492,2.51,2860.039456,Urban settings,"Population <1,000,000",AFR,11/25/2013,3/16/2014,NA,admin2,12470,4
afr::nga::katsina::katsina,1,Monday,9,2.176620003,138,0.386250564,2,1.449275362,weekly,NGA,357281,144.9237944,1.93,2465.302551,Urban settings,"Population <1,000,000",AFR,9/6/2010,11/7/2010,NA,admin2,15169,5
afr::nga::katsina::katsina,3,Monday,17,2.176620003,4249,9.426889779,NA,NA,weekly,NGA,450731.9,144.9237944,1.54,3110.130409,Urban settings,"Population <1,000,000",AFR,7/16/2018,11/11/2018,NA,admin2,15169,12
afr::nga::kwara::ilorinsouth,1,Monday,6,0.180522577,7,0.027561402,0,0,weekly,NGA,253978.4,165.6502911,1.97,1533.220366,Urban settings,"Population <1,000,000",AFR,6/3/2013,7/14/2013,NA,admin2,12535,3
afr::nga::kwara::ilorinsouth,2,Monday,11,0.180522577,196,0.689445634,2,1.020408163,weekly,NGA,284286.4,165.6502911,2.47,1716.184126,Urban settings,"Population <1,000,000",AFR,5/15/2017,7/30/2017,NA,admin2,12535,4
afr::nga::lagos::kosofe,1,Monday,9,0.005373486,15,0.016125416,0,0,weekly,NGA,930208.6,73.8008946,1.94,12604.29979,Urban settings,"Population <1,000,000",AFR,9/19/2016,11/20/2016,NA,admin2,12541,3
afr::nga::lagos::lagosisland,1,Monday,7,0.039538912,42,0.060304646,2,4.761904762,weekly,NGA,696463.8,59.72013781,2.07,11662.12647,Urban settings,"Population <1,000,000",AFR,9/12/2016,10/30/2016,NA,admin2,12549,3
afr::nga::osun::ifecentral,1,Monday,6,0.027199982,44,0.110069438,0,0,weekly,NGA,399747.7,171.8114755,2.38,2326.664729,Urban settings,"Population <1,000,000",AFR,8/16/2010,9/26/2010,NA,admin2,12165,3
afr::nga::oyo::ibadansoutheast,1,Monday,9,0.084209122,75,0.37046879,2,2.666666667,weekly,NGA,202446.2,84.87467619,2,2385.236788,Urban settings,"Population <1,000,000",AFR,7/11/2011,9/11/2011,NA,admin2,12629,6
afr::nga::oyo::onaara,1,Monday,6,0.013902945,19,0.06101198,2,10.52631579,weekly,NGA,311414.3,309.1268289,1.97,1007.399782,Urban settings,"Population <1,000,000",AFR,8/1/2011,9/11/2011,NA,admin2,12636,4
afr::nga::plateau::josnorth,1,Monday,11,0.692778436,385,1.168881232,13,3.376623377,weekly,NGA,329374.8,262.1975425,1.54,1256.20857,Urban settings,"Population <1,000,000",AFR,4/7/2014,6/22/2014,NA,admin2,15182,3
afr::nga::plateau::josnorth,2,Monday,5,0.692778436,57,0.169480454,1,1.754385965,weekly,NGA,336322,262.1975425,2.09,1282.704623,Urban settings,"Population <1,000,000",AFR,6/8/2015,7/12/2015,NA,admin2,15182,3
afr::sle::westernarea,1,Monday,10,23.62327252,10052,8.742029785,91,0.905292479,weekly,SLE,1149847.4,717.4375545,1.67,1602.714261,Urban settings,"Population >1,000,000",AFR,7/16/2012,9/23/2012,NA,admin1,15087,4
afr::sle::westernarea::freetown,1,Monday,14,38.85300939,10650,16.15905517,NA,NA,weekly,SLE,659073.2,82.69735053,1.68,7969.701517,Urban settings,"Population <1,000,000",AFR,7/16/2012,10/21/2012,NA,admin2,10615,4
afr::sle::westernarea::westernareaurban,1,daily_group,16,14.55285644,8918,10.07068635,NA,NA,daily,SLE,885540.4,73.65923886,2.04,12022.1226,Urban settings,"Population <1,000,000",AFR,7/9/2012,10/28/2012,NA,admin2,15088,5.14
afr::tcd::villedendjamena::n'djamenacentrehealthdistrict,1,Monday,14,4.599729606,649,3.888940124,2,0.30816641,weekly,TCD,166883.5,46.41929382,1.81,3595.132245,Urban settings,"Population <1,000,000",AFR,7/25/2011,10/30/2011,NA,admin2,13277,5
afr::tcd::villedendjamena::n'djamenaesthealthdistrict,1,Monday,20,7.923120612,1581,5.144455982,5,0.316255534,weekly,TCD,307321.1,130.7754818,1.58,2349.990195,Urban settings,"Population <1,000,000",AFR,6/20/2011,11/6/2011,NA,admin2,13278,10
afr::tcd::villedendjamena::n'djamenanordhealthdistrict,2,Monday,23,0.230247768,206,0.927497668,1,0.485436893,weekly,TCD,222103,117.1219762,1.81,1896.339246,Urban settings,"Population <1,000,000",AFR,6/13/2011,11/20/2011,NA,admin2,13279,7
